"Account_Number","Batch_Number","Lab_Number","PosNo","Assoc_Number","Line_Number","Date_Sampled","Date_Received","Date_Reported","Grower","Field_ID","Sample_ID","Submitted_by","Company","Address_1","Address_2","City_State_Zip","Depth_1","Depth_2","Depth_3","Soil_pH","Buffer_pH","Lime_Legume_T_A","Lime_Non_T_A","Excess_Lime","Soluble_Salts","OM_pct","NO3_D1_ppm","NO3_D1_lbs_A","NO3_D2_ppm","NO3_D2_lbs_A","NO3_D3_ppm","NO3_D3_lbs_A","NO3_Total_lbs_A","NO3_Total_Depth","Bray_P1_ppm","Bicarb_P_ppm","Bray_P2_ppm","Mehlich2_P_ppm","Mehlich3_P_ppm","SO4_ppm","ExchK_ppm","ExchCa_ppm","ExchMg_ppm","ExchNa_ppm","Zn_ppm","Fe_ppm","Mn_ppm","Cu_ppm","Boron_ppm","CEC_me_100g","Base_Sat_pct","H_Sat_pct","Ca_Sat_pct","Mg_Sat_pct","K_Sat_pct","Na_Sat_pct","SOL_Ca_me_L","SOL_Mg_me_L","SOL_Na_me_L","SAR","ESP","Gypsum_T_A","Sand_pct","Silt_pct","Clay_pct","Soil_Texture","Cl_D1_ppm","Cl_D1_lbs_A","Cl_D2_ppm","Cl_D2_lbs_A","Cl_Total_lbs_A","NH4_D1_ppm","NH4_D1_lbs_A","Al_ppm","Total_Nitrogen_pct","xCrop_Name","xCrop_Yield_Unit","xRec_N_lbs_A","xRec_P2O5_lbs_A","xRec_K2O_lbs_A","xRec_S_lbs_A","xRec_Zn_lbs_A","xRec_MgO_lbs_A","xRec_Fe_lbs_A","xRec_Mn_lbs_A","xRec_Cu_lbs_A","xRec_B_lbs_A","xRec_Cl_lbs_A","xRec_Lime_T_A","HM_As_ppm","HM_Ba_ppm","HM_Cd_ppm","HM_Cr_ppm","HM_Co_ppm","HM_Pb_ppm","HM_Mo_ppm","HM_Ni_ppm","HM_Se_ppm","HM_Ag_ppm"
"42220","060514","1194759","23","1194755","5","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","D2","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.6","","","","L","2.72","2.7","17.9","64","","","","","64","12","","56","","","","192","751","1760","132","179","1.3","51.4","5.7","2.7","1.4","12.6","100","0","72","9","15","4","24.55","5.00","12.83","3.34","4","0","","","","","","","","","","","","","0.160","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194760","24","1194755","6","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","E2","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.7","","","","L","1.76","2.6","17.2","62","","","","","62","12","","57","","","","120","818","1590","96","79","1.6","51.8","5.8","3.2","1.3","11.2","100","0","73","7","19","1","17.51","2.51","4.85","1.53","1","0","","","","","","","","","","","","","0.170","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194761","25","1194761","1","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","F2","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.6","","","","L","1.98","2.2","13.3","48","","","","","48","12","","47","","","","170","647","1720","141","140","1.3","42.1","7.1","2.8","1.2","12.0","100","0","74","10","14","2","21.47","4.68","8.73","2.41","2","0","","","","","","","","","","","","","0.130","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194762","26","1194761","2","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","G2","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.6","","","","L","2.04","2.3","14.9","54","","","","","54","12","","49","","","","140","854","1770","108","59","1.2","36.9","6.2","2.2","1.3","12.2","100","0","74","7","18","1","19.03","2.87","3.35","1.01","1","0","","","","","","","","","","","","","0.150","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194763","27","1194761","3","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","A3","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.5","","","","L","1.52","2.6","28.9","104","","","","","104","12","","62","","","","59","836","1460","107","60","1.6","58.9","9.0","3.2","1.2","10.6","100","0","71","8","20","1","6.54","1.42","3.01","1.51","1","0","","","","","","","","","","","","","0.160","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194764","28","1194761","4","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","B3","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.7","","","","L","1.62","2.5","21.6","78","","","","","78","12","","51","","","","76","873","1540","100","67","1.6","66.7","9.3","3.2","1.3","11.1","100","0","71","8","20","1","5.71","1.06","2.66","1.45","1","0","","","","","","","","","","","","","0.160","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194765","29","1194761","5","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","C3","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.9","","","","L","1.32","2.5","27.5","99","","","","","99","12","","63","","","","36","835","1350","124","111","1.6","56.5","9.3","3.1","1.3","10.4","100","0","65","10","21","4","3.46","0.97","4.82","3.24","4","0","","","","","","","","","","","","","0.190","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194766","30","1194761","6","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","D3","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.8","","","","L","1.56","3.0","27.0","97","","","","","97","12","","65","","","","56","934","1320","119","117","1.5","47.6","8.0","2.7","1.4","10.5","100","0","65","9","23","3","3.98","1.10","4.90","3.07","3","0","","","","","","","","","","","","","0.190","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194768","32","1194768","1","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","E3","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.8","","","","L","1.72","2.9","20.6","74","","","","","74","12","","65","","","","78","1011","1520","132","139","1.5","48.9","6.2","2.9","1.4","11.9","100","0","65","9","22","4","5.69","1.47","6.64","3.51","4","0","","","","","","","","","","","","","0.200","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194769","33","1194768","2","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","F3","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.8","","","","L","1.32","2.7","26.6","96","","","","","96","12","","60","","","","31","890","1490","150","147","1.8","50.4","7.2","3.1","1.3","11.6","100","0","64","11","20","5","3.15","0.97","5.80","4.04","5","0","","","","","","","","","","","","","0.180","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194770","34","1194768","3","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","G3","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.8","","","","L","1.42","3.0","32.6","117","","","","","117","12","","52","","","","31","955","1420","163","156","2.1","45.2","9.2","3.2","1.4","11.6","100","0","62","12","21","5","3.40","1.23","6.29","4.13","5","0","","","","","","","","","","","","","0.190","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194771","35","1194768","4","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","A4","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.7","","","","L","1.46","2.6","19.2","69","","","","","69","12","","51","","","","65","1098","1360","89","35","1.5","54.4","7.5","3.1","1.2","10.5","100","0","65","7","27","1","6.77","1.09","1.67","0.84","1","0","","","","","","","","","","","","","0.180","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194772","36","1194768","5","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","B4","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.7","","","","L","1.36","2.5","10.2","37","","","","","37","12","","51","","","","75","1156","1340","103","45","1.6","66.6","9.7","3.2","1.4","10.7","100","0","63","8","28","1","4.03","0.94","1.79","1.14","1","0","","","","","","","","","","","","","0.150","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194773","37","1194768","6","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","C4","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.7","","","","L","1.32","2.6","21.4","77","","","","","77","12","","49","","","","52","1097","1300","132","64","1.6","54.8","8.9","3.1","1.4","10.7","100","0","63","10","26","1","3.65","1.06","2.42","1.58","1","0","","","","","","","","","","","","","0.160","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194774","38","1194774","1","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","D4","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.8","","","","L","1.68","2.8","25.9","93","","","","","93","12","","48","","","","60","962","1290","198","169","1.4","47.5","7.7","3.0","1.3","11.3","100","0","58","15","22","5","2.81","1.28","5.92","4.14","5","0","","","","","","","","","","","","","0.170","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194775","39","1194774","2","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","E4","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.9","","","","L","1.30","2.6","18.2","66","","","","","66","12","","52","","","","63","1116","1230","125","136","2.0","53.7","8.8","3.0","1.5","10.6","100","0","59","10","27","4","2.57","0.80","4.51","3.47","4","0","","","","","","","","","","","","","0.180","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194776","40","1194774","3","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","F4","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.9","","","","L","1.18","2.6","17.0","61","","","","","61","12","","52","","","","49","1295","1420","148","77","1.6","46.4","7.6","2.9","1.2","12.0","100","0","61","10","28","1","2.67","0.82","2.27","1.72","1","0","","","","","","","","","","","","","0.180","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194777","41","1194774","4","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","G4","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.8","","","","L","1.42","2.9","22.4","81","","","","","81","12","","57","","","","39","1215","1450","135","72","1.9","47.3","9.7","3.1","1.3","11.8","100","0","63","10","26","1","2.43","0.77","2.34","1.85","1","0","","","","","","","","","","","","","0.200","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194778","42","1194774","5","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","A5","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.9","","","","H","1.58","2.9","13.0","47","","","","","47","12","","76","","","","63","1135","1800","189","59","6.9","79.9","7.9","3.8","1.9","13.7","100","0","67","11","21","1","5.01","1.69","2.46","1.34","1","0","","","","","","","","","","","","","0.200","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194779","43","1194774","6","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","B5","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","8.1","","","","H","1.26","2.8","20.6","74","","","","","74","12","","65","","","","31","997","1450","192","97","3.8","50.8","6.5","3.5","1.6","11.8","100","0","61","14","22","3","1.46","0.63","2.73","2.67","3","0","","","","","","","","","","","","","0.190","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194780","44","1194780","1","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","C5","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","8.1","","","","H","1.30","3.4","23.4","84","","","","","84","12","","81","","","","56","960","1500","195","58","6.6","57.8","5.8","3.9","1.9","11.8","100","0","64","14","21","1","4.13","1.89","2.88","1.66","1","0","","","","","","","","","","","","","0.200","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194781","45","1194780","2","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","D5","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","8.3","","","","H","1.30","2.9","19.0","68","","","","","68","12","","64","","","","52","1054","1470","271","170","3.9","43.2","5.8","3.4","1.8","13.1","100","0","57","17","21","5","1.92","1.17","5.29","4.26","5","0","","","","","","","","","","","","","0.180","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194782","46","1194780","3","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","E5","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","8.0","","","","H","1.12","3.3","29.9","108","","","","","108","12","","82","","","","36","959","1430","221","118","3.7","54.2","6.9","3.6","1.6","12.0","100","0","62","15","20","3","3.06","1.32","4.26","2.88","3","0","","","","","","","","","","","","","0.240","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194783","47","1194780","4","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","F5","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.9","","","","H","1.66","3.4","26.5","95","","","","","95","12","","94","","","","78","1126","1670","275","85","9.1","65.6","7.8","4.1","2.1","13.9","100","0","62","16","21","1","4.94","2.72","3.19","1.63","1","0","","","","","","","","","","","","","0.240","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194784","48","1194780","5","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","G5","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","8.2","","","","H","1.04","2.7","25.7","93","","","","","93","12","","85","","","","49","934","1490","242","133","4.7","59.1","6.7","3.6","1.9","12.4","100","0","61","16","19","4","2.49","1.34","4.51","3.26","4","0","","","","","","","","","","","","","0.220","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194785","49","1194780","6","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","A6","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.6","","","","L","1.88","2.2","25.5","92","","","","","92","12","","47","","","","194","803","1810","118","84","1.4","59.4","9.6","3.2","1.3","12.5","100","0","75","8","16","1","16.08","2.73","3.79","1.24","1","0","","","","","","","","","","","","","0.140","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194786","50","1194786","1","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","B6","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.4","","","","L","2.24","3.5","19.7","71","","","","","71","12","","84","","","","142","883","1800","95","63","2.4","90.7","8.0","3.7","1.7","12.3","100","0","75","6","18","1","14.57","2.11","2.99","1.04","1","0","","","","","","","","","","","","","0.210","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194787","51","1194786","2","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","C6","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.4","","","","L","2.48","3.1","10.1","36","","","","","36","12","","73","","","","201","840","2070","92","74","2.0","75.5","7.0","3.2","1.6","13.6","100","0","77","6","16","1","14.01","1.74","2.83","1.01","1","0","","","","","","","","","","","","","0.190","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194788","52","1194786","3","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","D6","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.5","","","","L","2.36","3.0","13.3","48","","","","","48","12","","73","","","","177","831","1960","95","92","1.9","72.0","6.0","3.3","1.6","13.1","100","0","77","6","16","1","17.81","2.41","4.76","1.50","1","0","","","","","","","","","","","","","0.190","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194789","53","1194786","4","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","E6","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.5","","","","L","2.24","3.0","20.0","72","","","","","72","12","","76","","","","170","840","1880","125","96","2.1","61.7","7.8","3.4","1.6","13.0","100","0","74","8","17","1","20.54","3.30","4.66","1.35","1","0","","","","","","","","","","","","","0.180","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194790","54","1194786","5","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","F6","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.6","","","","L","2.42","3.0","18.7","67","","","","","67","12","","68","","","","166","877","2090","103","78","3.5","29.8","12.5","2.0","0.7","13.9","100","0","77","6","16","1","22.13","2.84","3.75","1.06","1","0","","","","","","","","","","","","","0.190","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","060514","1194791","55","1194786","6","","6/5/2014","6/30/2014","PCP FIELD 4","F4 5 21 14","G6","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.4","","","","L","1.68","3.0","21.7","78","","","","","78","12","","76","","","","152","772","1960","109","76","2.0","69.2","6.8","3.2","1.5","13.0","100","0","77","7","15","1","12.46","1.75","2.95","1.11","1","0","","","","","","","","","","","","","0.210","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","071414","1199662","89","1199662","1","","7/14/2014","7/16/2014","PCP PALERMO FIELDS","FIELD 2","","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","0-12","","","7.1","","","","N","0.36","1.3","6.0","22","","","","","69","48","","26","","","","3","735","940","60","45","0.9","50.4","5.3","3.9","","7.3","100","0","64","7","26","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","071414","1199663","90","1199662","2","","7/14/2014","7/16/2014","PCP PALERMO FIELDS","FIELD 2","","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","12-24","","","7.8","","","","N","0.42","0.9","4.3","15","","","","","","","","11","","","","4","555","1150","140","86","0.2","23.7","5.6","2.2","","8.7","100","0","67","13","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42220","071414","1199664","91","1199662","3","","7/14/2014","7/16/2014","PCP PALERMO FIELDS","FIELD 2","","BILL SCHEURER","PACIFIC COAST PRODUCERS","8080 RAILROAD AVE","PO BOX 254","PALERMO CA  95968","24-36","","","7.4","","","","N","0.58","0.9","3.6","13","","","","","","","","12","","","","14","435","1170","294","115","0.3","30.2","7.1","1.6","","9.9","100","0","59","25","11","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
