"Account_Number","Batch_Number","Lab_Number","PosNo","Assoc_Number","Line_Number","Date_Sampled","Date_Received","Date_Reported","Grower","Field_ID","Sample_ID","Submitted_by","Company","Address_1","Address_2","City_State_Zip","Depth_1","Depth_2","Depth_3","Soil_pH","Buffer_pH","Lime_Legume_T_A","Lime_Non_T_A","Excess_Lime","Soluble_Salts","OM_pct","NO3_D1_ppm","NO3_D1_lbs_A","NO3_D2_ppm","NO3_D2_lbs_A","NO3_D3_ppm","NO3_D3_lbs_A","NO3_Total_lbs_A","NO3_Total_Depth","Bray_P1_ppm","Bicarb_P_ppm","Bray_P2_ppm","Mehlich2_P_ppm","Mehlich3_P_ppm","SO4_ppm","ExchK_ppm","ExchCa_ppm","ExchMg_ppm","ExchNa_ppm","Zn_ppm","Fe_ppm","Mn_ppm","Cu_ppm","Boron_ppm","CEC_me_100g","Base_Sat_pct","H_Sat_pct","Ca_Sat_pct","Mg_Sat_pct","K_Sat_pct","Na_Sat_pct","SOL_Ca_me_L","SOL_Mg_me_L","SOL_Na_me_L","SAR","ESP","Gypsum_T_A","Sand_pct","Silt_pct","Clay_pct","Soil_Texture","Cl_D1_ppm","Cl_D1_lbs_A","Cl_D2_ppm","Cl_D2_lbs_A","Cl_Total_lbs_A","NH4_D1_ppm","NH4_D1_lbs_A","Al_ppm","Total_Nitrogen_pct","xCrop_Name","xCrop_Yield_Unit","xRec_N_lbs_A","xRec_P2O5_lbs_A","xRec_K2O_lbs_A","xRec_S_lbs_A","xRec_Zn_lbs_A","xRec_MgO_lbs_A","xRec_Fe_lbs_A","xRec_Mn_lbs_A","xRec_Cu_lbs_A","xRec_B_lbs_A","xRec_Cl_lbs_A","xRec_Lime_T_A","HM_As_ppm","HM_Ba_ppm","HM_Cd_ppm","HM_Cr_ppm","HM_Co_ppm","HM_Pb_ppm","HM_Mo_ppm","HM_Ni_ppm","HM_Se_ppm","HM_Ag_ppm"
"42150","061504","548627","","224799","3","","6/15/2004","6/17/2004","PCP","","F7 3 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.8","","","","N","0.74","0.8","16.9","61","","","","","61","","","11","","","","7","204","1310","745","352","0.4","38.9","16.6","2.1","0.7","14.8","100","0","44","42","4","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","061504","548628","","224799","4","","6/15/2004","6/17/2004","PCP","","F7 4 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.2","","","","N","0.4","0.1","9.1","33","","","","","33","","","4","","","","4","32","1500","912","178","0.1","10.2","7.3","0.5","0.3","16.0","100","0","46","48","1","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","061504","548629","","224800","1","","6/15/2004","6/17/2004","PCP","","F8 1 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.6","","","","N","0.32","0.2","6.3","23","","","","","23","","","7","","","","9","165","890","320","286","0.3","21.4","15.4","1.8","0.8","8.8","100","0","51","30","5","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","061504","548630","","224800","2","","6/15/2004","6/17/2004","PCP","","F8 2 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.7","","","","N","0.36","0.4","8.5","31","","","","","31","","","8","","","","8","202","790","258","429","0.5","27.3","11.8","1.8","0.7","8.5","100","0","47","25","6","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","061504","548631","","224800","3","","6/15/2004","6/17/2004","PCP","","F8 3 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.7","","","","N","0.36","0.4","6.5","23","","","","","23","","","11","","","","8","86","930","317","610","0.4","25.5","13.7","1.4","0.7","10.2","100","0","46","26","2","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","061504","548632","","224800","4","","6/15/2004","6/17/2004","PCP","","F8 4 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.0","","","","N","0.38","0.1","4.1","15","","","","","15","","","6","","","","12","58","900","294","722","0.3","18.6","11.0","1.2","0.8","10.2","100","0","44","24","1","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546606","","223934","1","","4/22/2004","4/30/2004","PCP","","F2 1FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.6","","","","N","0.7","1.0","9.5","34","","","","","34","","","16","","","","25","484","950","217","696","1.1","30.9","16.0","2.8","1.0","10.8","100","0","44","17","11","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546607","","223934","2","","4/22/2004","4/30/2004","PCP","","F2 2FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","9.0","","","","N","0.52","0.3","5.4","19","","","","","19","","","6","","","","24","85","1020","248","875","0.5","14.2","11.3","1.3","0.8","11.2","100","0","46","18","2","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546608","","223934","3","","4/22/2004","4/30/2004","PCP","","F2 3FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.8","","","","N","0.76","0.6","9.4","34","","","","","34","","","8","","","","27","93","1080","291","800","0.4","18.6","5.8","1.3","0.7","11.5","100","0","47","21","2","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546609","","223934","4","","4/22/2004","4/30/2004","PCP","","F2 4FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.5","","","","N","0.38","0.1","3.0","11","","","","","11","","","4","","","","28","37","1180","374","606","0.1","12.0","3.7","1.5","0.6","11.7","100","0","50","27","1","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546610","","223936","1","","4/22/2004","4/30/2004","PCP","","F3 1FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.2","","","","N","0.56","2.1","10.7","39","","","","","39","","","11","","","","37","353","880","243","507","1.3","51.9","10.0","3.6","0.9","9.5","100","0","47","21","9","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546611","","223936","2","","4/22/2004","4/30/2004","PCP","","F3 2FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.4","","","","N","0.78","1.6","11.5","41","","","","","41","","","8","","","","38","262","1100","293","683","0.5","29.9","7.4","2.0","1.0","11.6","100","0","47","21","6","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546612","","223936","3","","4/22/2004","4/30/2004","PCP","","F3 3FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.7","","","","N","1.16","0.6","5.3","19","","","","","19","","","5","","","","47","104","1130","373","916","0.2","19.0","6.4","1.9","0.8","13.0","100","0","43","24","2","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546613","","223936","4","","4/22/2004","4/30/2004","PCP","","F3 4FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.2","","","","N","0.66","0.4","1.9","7","","","","","7","","","2","","","","33","29","1120","444","538","0.1","12.4","7.3","0.2","0.3","11.7","100","0","47","32","1","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546614","","223937","1","","4/22/2004","4/30/2004","PCP","","F4 1FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.5","","","","N","0.62","1.1","17.9","64","","","","","64","","","11","","","","38","485","1090","74","160","0.4","45.5","8.5","2.7","0.9","8.0","100","0","67","8","16","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546615","","223937","2","","4/22/2004","4/30/2004","PCP","","F4 2FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.2","","","","N","0.7","0.7","2.1","8","","","","","8","","","7","","","","46","285","1250","207","387","0.2","20.3","5.4","1.6","0.8","10.4","100","0","60","17","7","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546616","","223937","3","","4/22/2004","4/30/2004","PCP","","F4 3FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.3","","","","N","1.2","0.3","3.9","14","","","","","14","","","3","","","","79","62","1280","443","645","0.1","15.8","3.3","1.9","0.5","13.1","100","0","50","28","1","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546617","","223937","4","","4/22/2004","4/30/2004","PCP","","F4 4FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.3","","","","N","1.04","0.6","4.2","15","","","","","15","","","6","","","","83","96","1310","397","571","0.2","19.5","5.8","1.4","0.5","12.6","100","0","52","26","2","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546618","","223938","1","","4/22/2004","4/30/2004","PCP","","F5 1FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.3","","","","N","0.48","0.4","4.3","15","","","","","15","","","8","","","","37","120","1140","182","228","0.1","21.1","6.4","2.0","0.7","8.5","100","0","66","18","4","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546619","","223938","2","","4/22/2004","4/30/2004","PCP","","F5 2FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.7","","","","N","0.58","0.7","12.4","45","","","","","45","","","11","","","","59","218","1300","107","154","0.5","33.0","6.0","2.7","1.0","8.6","100","0","76","10","6","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546620","","223938","3","","4/22/2004","4/30/2004","PCP","","F5 3FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.2","","","","N","0.46","0.1","1.0","4","","","","","4","","","11","","","","51","50","1050","321","351","0.2","30.1","11.2","2.1","0.4","9.6","100","0","55","28","1","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","042204","546621","","223938","4","","4/22/2004","4/30/2004","PCP","","F5 4FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.0","","","","N","0.4","0.2","0.5","2","","","","","2","","","9","","","","55","63","1110","285","315","0.4","30.8","13.1","2.3","0.5","9.5","100","0","59","25","2","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","020504","537730","","218044","1","","2/5/2004","2/9/2004","PCP","","F2 01 04  1 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.6","","","","N","0.66","1.8","0.7","3","","","","","3","","","29","","","","8","612","710","183","824","2.1","44.2","84.3","3.0","1.0","10.2","100","0","35","15","15","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","020504","537731","","218044","2","","2/5/2004","2/9/2004","PCP","","F2 01 04  2 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.9","","","","N","0.7","0.4","0.4","1","","","","","1","","","8","","","","11","235","870","172","990","0.7","16.1","18.6","1.6","0.7","10.7","100","0","41","13","6","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","020504","537732","","218044","3","","2/5/2004","2/9/2004","PCP","","F2 01 04  3 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.8","","","","N","0.6","0.3","0.7","3","","","","","3","","","6","","","","10","113","950","227","849","0.7","16.4","14.5","1.5","0.9","10.6","100","0","44","18","3","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","020504","537733","","218044","4","","2/5/2004","2/9/2004","PCP","","F2 01 04  4 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.9","","","","N","0.44","0.1","2.8","10","","","","","10","","","4","","","","13","36","970","285","465","0.5","14.6","9.3","1.3","0.6","9.3","100","0","52","25","1","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","020504","537734","","218045","1","","2/5/2004","2/9/2004","PCP","","F3 01 04  1 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.7","","","","N","0.32","1.7","1.7","6","","","","","6","","","7","","","","10","290","970","271","366","1.3","58.7","26.6","2.6","0.5","9.4","100","0","51","24","8","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
