"Account_Number","Batch_Number","Lab_Number","PosNo","Assoc_Number","Line_Number","Date_Sampled","Date_Received","Date_Reported","Grower","Field_ID","Sample_ID","Submitted_by","Company","Address_1","Address_2","City_State_Zip","Depth_1","Depth_2","Depth_3","Soil_pH","Buffer_pH","Lime_Legume_T_A","Lime_Non_T_A","Excess_Lime","Soluble_Salts","OM_pct","NO3_D1_ppm","NO3_D1_lbs_A","NO3_D2_ppm","NO3_D2_lbs_A","NO3_D3_ppm","NO3_D3_lbs_A","NO3_Total_lbs_A","NO3_Total_Depth","Bray_P1_ppm","Bicarb_P_ppm","Bray_P2_ppm","Mehlich2_P_ppm","Mehlich3_P_ppm","SO4_ppm","ExchK_ppm","ExchCa_ppm","ExchMg_ppm","ExchNa_ppm","Zn_ppm","Fe_ppm","Mn_ppm","Cu_ppm","Boron_ppm","CEC_me_100g","Base_Sat_pct","H_Sat_pct","Ca_Sat_pct","Mg_Sat_pct","K_Sat_pct","Na_Sat_pct","SOL_Ca_me_L","SOL_Mg_me_L","SOL_Na_me_L","SAR","ESP","Gypsum_T_A","Sand_pct","Silt_pct","Clay_pct","Soil_Texture","Cl_D1_ppm","Cl_D1_lbs_A","Cl_D2_ppm","Cl_D2_lbs_A","Cl_Total_lbs_A","NH4_D1_ppm","NH4_D1_lbs_A","Al_ppm","Total_Nitrogen_pct","xCrop_Name","xCrop_Yield_Unit","xRec_N_lbs_A","xRec_P2O5_lbs_A","xRec_K2O_lbs_A","xRec_S_lbs_A","xRec_Zn_lbs_A","xRec_MgO_lbs_A","xRec_Fe_lbs_A","xRec_Mn_lbs_A","xRec_Cu_lbs_A","xRec_B_lbs_A","xRec_Cl_lbs_A","xRec_Lime_T_A","HM_As_ppm","HM_Ba_ppm","HM_Cd_ppm","HM_Cr_ppm","HM_Co_ppm","HM_Pb_ppm","HM_Mo_ppm","HM_Ni_ppm","HM_Se_ppm","HM_Ag_ppm"
"42150","062403","507962","","203774","3","","6/24/2003","6/26/2003","PCP","","F8A         24 36","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.2","","","","N","0.58","0.1","3.1","11","","","","","11","","","2","","","","7","46","1320","677","475","0.3","17.2","5.7","1.0","","14.4","100","0","46","39","1","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507963","","203774","4","","6/24/2003","6/26/2003","PCP","","F8A         36 48","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.1","","","","N","0.52","0.2","4.1","15","","","","","15","","","3","","","","8","62","1360","669","437","0.3","22.8","6.6","1.1","","14.4","100","0","47","39","1","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507964","","203775","1","","6/24/2003","6/26/2003","PCP","","F8B         0 12","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.1","","","","N","0.66","2.2","0.5","2","","","","","2","","","9","","","","4","328","1630","585","500","1.1","85.5","21.5","4.8","","16.0","100","0","51","30","5","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507965","","203775","2","","6/24/2003","6/26/2003","PCP","","F8B         12 24","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.4","","","","N","0.62","0.9","1.2","4","","","","","4","","","4","","","","3","147","2280","822","533","0.5","37.9","13.9","2.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507966","","203775","3","","6/24/2003","6/26/2003","PCP","","F8B         24 36","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.5","","","","N","0.6","1.5","3.3","12","","","","","12","","","5","","","","3","154","2160","777","519","0.4","36.9","9.4","2.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507967","","203775","4","","6/24/2003","6/26/2003","PCP","","F8B         36 48","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.6","","","","N","0.48","0.4","1.2","4","","","","","4","","","6","","","","2","46","1740","589","229","0.3","24.0","10.6","1.9","","14.7","100","0","59","33","1","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507969","","203780","1","","6/24/2003","6/26/2003","PCP","","F2          0 12","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.8","","","","N","0.48","1.4","13.9","50","","","","","50","","","27","","","","3","656","750","228","375","4.0","42.1","16.6","2.7","","9.0","100","0","42","21","19","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507970","","203780","2","","6/24/2003","6/26/2003","PCP","","F2          12 24","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.9","","","","N","0.58","0.8","11.5","41","","","","","41","","","14","","","","3","456","1040","264","523","2.0","29.4","12.0","1.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507971","","203780","3","","6/24/2003","6/26/2003","PCP","","F2          24 36","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.8","","","","N","0.6","1.0","16.7","60","","","","","60","","","20","","","","3","455","940","250","422","2.8","36.4","14.1","2.3","","9.8","100","0","48","21","12","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507972","","203780","4","","6/24/2003","6/26/2003","PCP","","F2          36 48","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.6","","","","N","0.48","1.2","16.9","61","","","","","61","","","24","","","","3","501","860","232","368","2.6","45.1","18.4","2.4","","9.1","100","0","47","21","14","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507973","","203781","1","","6/24/2003","6/26/2003","PCP","","F3          0 12","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.1","","","","N","0.54","1.3","9.9","36","","","","","36","","","8","","","","10","242","960","267","497","2.0","29.0","10.9","2.4","","9.8","100","0","49","23","6","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507974","","203781","2","","6/24/2003","6/26/2003","PCP","","F3          12 24","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.6","","","","N","0.76","0.2","3.1","11","","","","","11","","","3","","","","14","34","1030","430","742","0.4","12.9","5.4","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507975","","203781","3","","6/24/2003","6/26/2003","PCP","","F3          24 36","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.3","","","","N","0.56","0.1","1.8","6","","","","","6","","","2","","","","9","28","1090","490","580","0.2","13.7","6.6","0.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507976","","203781","4","","6/24/2003","6/26/2003","PCP","","F3          36 48","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.2","","","","N","0.52","0.2","1.5","5","","","","","5","","","3","","","","7","35","1120","483","496","0.3","14.3","9.4","1.0","","11.9","100","0","47","34","1","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507977","","203782","1","","6/24/2003","6/26/2003","PCP","","F4          0 12","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.4","","","","N","0.9","1.9","15.3","55","","","","","55","","","21","","","","69","374","1290","103","167","1.4","33.6","10.3","2.0","","9.0","100","0","71","10","11","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507978","","203782","2","","6/24/2003","6/26/2003","PCP","","F4          12 24","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.0","","","","N","1.02","0.6","7.5","27","","","","","27","","","9","","","","61","157","1160","210","440","0.4","23.6","7.1","1.4","","9.9","100","0","59","18","4","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507979","","203782","3","","6/24/2003","6/26/2003","PCP","","F4          24 36","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.3","","","","N","1.04","0.4","3.9","14","","","","","14","","","8","","","","61","75","1110","267","765","0.4","26.0","6.5","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507980","","203782","4","","6/24/2003","6/26/2003","PCP","","F4          36 48","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.3","","","","N","0.74","0.1","3.5","13","","","","","13","","","10","","","","59","57","990","280","745","0.6","29.2","7.1","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507981","","203783","1","","6/24/2003","6/26/2003","PCP","","F5          0 12","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.4","","","","N","0.68","2.2","22.2","80","","","","","80","","","26","","","","33","282","1410","110","167","1.9","45.2","14.4","2.7","","9.4","100","0","74","10","8","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507982","","203783","2","","6/24/2003","6/26/2003","PCP","","F5          12 24","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.8","","","","N","0.86","0.1","3.7","13","","","","","13","","","10","","","","66","68","1170","312","392","0.6","24.7","9.5","1.1","","10.3","100","0","56","25","2","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507983","","203783","3","","6/24/2003","6/26/2003","PCP","","F5          24 36","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.8","","","","N","0.76","0.1","3.3","12","","","","","12","","","7","","","","63","51","1060","312","378","0.4","22.6","8.4","1.0","","9.7","100","0","55","27","1","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507984","","203783","4","","6/24/2003","6/26/2003","PCP","","F5          36 48","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.7","","","","N","0.68","0.2","3.3","12","","","","","12","","","9","","","","64","53","1060","323","444","0.7","26.0","9.1","1.0","","10.1","100","0","53","27","1","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","062403","507985","","203784","1","","6/24/2003","6/26/2003","PCP","","ELE 1       0 12","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","6.7","7.0","","","N","0.28","1.5","0.7","3","","","","","3","","","5","","","","3","80","1390","616","31","0.5","50.3","30.4","1.2","","12.4","100","0","56","41","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512371","","206053","1","","9/10/2003","9/12/2003","PCP","","F2 1 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.7","","","","N","0.64","1.5","23.3","84","","","","","84","","","35","","","","6","690","710","193","305","2.3","48.7","14.8","2.8","0.7","8.3","100","0","44","19","21","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512372","","206053","2","","9/10/2003","9/12/2003","PCP","","F2 2 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.3","","","","N","0.46","0.4","1.4","5","","","","","5","","","10","","","","4","270","1080","229","551","0.5","20.2","16.1","1.8","0.7","10.4","100","0","52","18","7","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512373","","206053","3","","9/10/2003","9/12/2003","PCP","","F2 3 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.1","","","","N","0.42","0.2","0.3","1","","","","","1","","","8","","","","3","100","1050","264","527","0.6","20.3","21.4","1.7","0.7","10.0","100","0","52","22","3","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512374","","206053","4","","9/10/2003","9/12/2003","PCP","","F2 4 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.2","","","","N","0.5","0.2","0.9","3","","","","","3","","","8","","","","3","105","1140","296","531","0.5","21.4","15.3","1.5","0.7","10.7","100","0","53","23","3","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512375","","206053","5","","9/10/2003","9/12/2003","PCP","","F3 1 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.1","","","","N","0.84","2.3","13.0","47","","","","","47","","","15","","","","11","394","980","260","545","1.4","30.8","17.0","2.4","0.8","10.4","100","0","46","21","10","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512376","","206053","6","","9/10/2003","9/12/2003","PCP","","F3 2 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.0","","","","N","0.94","1.9","13.0","47","","","","","47","","","11","","","","15","354","920","227","468","1.3","32.5","15.8","2.4","0.7","9.4","100","0","48","20","10","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512377","","206054","1","","9/10/2003","9/12/2003","PCP","","F3 3 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.6","","","","N","1.02","0.1","4.5","16","","","","","16","","","3","","","","20","55","1260","463","885","0.2","14.8","9.4","1.3","0.6","14.1","100","0","45","27","1","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512378","","206054","2","","9/10/2003","9/12/2003","PCP","","F3 4 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.7","","","","N","0.88","0.1","3.5","13","","","","","13","","","4","","","","14","52","1300","446","693","0.3","15.2","7.9","1.1","0.5","13.4","100","0","48","28","1","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512379","","206054","3","","9/10/2003","9/12/2003","PCP","","F4 1 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.2","","","","N","1.4","0.3","5.4","19","","","","","19","","","15","","","","69","90","1380","318","450","0.3","18.9","15.0","1.5","0.5","11.7","100","0","58","23","2","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512380","","206054","4","","9/10/2003","9/12/2003","PCP","","F4 2 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.3","","","","N","1.32","0.1","5.3","19","","","","","19","","","8","","","","68","82","1320","273","421","0.3","17.0","12.0","1.5","0.6","10.9","100","0","60","21","2","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512381","","206054","5","","9/10/2003","9/12/2003","PCP","","F4 3 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.3","","","","N","1.24","0.3","5.0","18","","","","","18","","","8","","","","73","85","1370","371","491","0.3","16.9","9.4","1.5","0.4","12.3","100","0","56","25","2","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512382","","206054","6","","9/10/2003","9/12/2003","PCP","","F4 4 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","8.1","","","","N","1.16","0.6","7.5","27","","","","","27","","","10","","","","74","107","1490","338","477","0.5","20.4","10.5","1.7","0.5","12.6","100","0","60","22","2","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512383","","206052","1","","9/10/2003","9/12/2003","PCP","","F5 1 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.3","","","","N","0.86","2.1","8.7","31","","","","","31","","","26","","","","58","298","1340","144","241","2.0","39.3","15.8","2.1","0.6","9.7","100","0","69","12","8","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512384","","206052","2","","9/10/2003","9/12/2003","PCP","","F5 2 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.3","","","","N","0.84","1.1","3.9","14","","","","","14","","","18","","","","60","234","1240","176","241","1.1","31.6","15.7","2.0","0.8","9.3","100","0","67","16","6","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512385","","206052","3","","9/10/2003","9/12/2003","PCP","","F5 3 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.4","","","","N","0.84","1.0","4.4","16","","","","","16","","","16","","","","66","213","1230","211","305","0.9","27.7","13.8","1.8","0.6","9.8","100","0","62","18","6","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512386","","206052","4","","9/10/2003","9/12/2003","PCP","","F5 4 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.4","","","","N","0.84","1.3","0.9","3","","","","","3","","","19","","","","71","256","1320","163","243","1.3","37.9","17.9","2.2","0.6","9.7","100","0","68","14","7","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42150","091003","512387","","206052","5","","9/10/2003","9/12/2003","PCP","","F6 1 FT","DR MITCH JOHNS","","COLLEGE OF AGRICULTURE","CALIFORNIA ST UNIVERSITY CHICO","CHICO CA 95929-0310","0-12","","","7.8","","","","N","0.44","0.3","3.2","12","","","","","12","","","7","","","","20","115","990","212","319","0.4","19.1","13.8","2.0","0.6","8.4","100","0","58","21","4","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
