Account_Number,Batch_Number,Lab_Number,PosNo,Assoc_Number,Line_Number,Date_Sampled,Date_Received,Date_Reported,Grower,Field_ID,Sample_ID,Submitted_by,Company,Address_1,Address_2,City_State_Zip,Depth_1,Depth_2,Depth_3,Soil_pH,Buffer_pH,Lime_Legume_T_A,Lime_Non_T_A,Excess_Lime,Soluble_Salts,OM_pct,NO3_D1_ppm,NO3_D1_lbs_A,NO3_D2_ppm,NO3_D2_lbs_A,NO3_D3_ppm,NO3_D3_lbs_A,NO3_Total_lbs_A,NO3_Total_Depth,Bray_P1_ppm,Bicarb_P_ppm,Bray_P2_ppm,Mehlich2_P_ppm,Mehlich3_P_ppm,SO4_ppm,ExchK_ppm,ExchCa_ppm,ExchMg_ppm,ExchNa_ppm,Zn_ppm,Fe_ppm,Mn_ppm,Cu_ppm,Boron_ppm,CEC_me_100g,Base_Sat_pct,H_Sat_pct,Ca_Sat_pct,Mg_Sat_pct,K_Sat_pct,Na_Sat_pct,SOL_Ca_me_L,SOL_Mg_me_L,SOL_Na_me_L,SAR,ESP,Gypsum_T_A,Sand_pct,Silt_pct,Clay_pct,Soil_Texture,Cl_D1_ppm,Cl_D1_lbs_A,Cl_D2_ppm,Cl_D2_lbs_A,Cl_Total_lbs_A,NH4_D1_ppm,NH4_D1_lbs_A,Al_ppm,Total_Nitrogen_pct,xCrop_Name,xCrop_Yield_Unit,xRec_N_lbs_A,xRec_P2O5_lbs_A,xRec_K2O_lbs_A,xRec_S_lbs_A,xRec_Zn_lbs_A,xRec_MgO_lbs_A,xRec_Fe_lbs_A,xRec_Mn_lbs_A,xRec_Cu_lbs_A,xRec_B_lbs_A,xRec_Cl_lbs_A,xRec_Lime_T_A,HM_As_ppm,HM_Ba_ppm,HM_Cd_ppm,HM_Cr_ppm,HM_Co_ppm,HM_Pb_ppm,HM_Mo_ppm,HM_Ni_ppm,HM_Se_ppm,HM_Ag_ppm
42150,61202,397503,,164398,3,,6/12/2002,6/14/2002,PCP 4/12/02,,F4 36,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-36,,,8.8,,,,N,1.24,0.5,3.6,39,,,,,39,,,8,,,,66,67,940,299,1182,0.8,41.1,75.7,2.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397504,,164396,4,,6/12/2002,6/14/2002,PCP 4/12/02,,F5 12,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-12,,,7.6,,,,N,0.98,3,15.1,54,,,,,54,,,20,,,,109,291,1400,136,177,2.4,82.8,27.3,3.9,0.6,9.6,100,0,72,12,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397505,,164397,4,,6/12/2002,6/14/2002,PCP 4/12/02,,F5 24,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-24,,,7.9,,,,N,0.72,1.6,4.6,33,,,,,33,,,17,,,,66,230,1160,164,380,1,75.4,27.3,3.8,0.4,9.4,100,0,61,15,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397506,,164398,4,,6/12/2002,6/14/2002,PCP 4/12/02,,F5 36,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-36,,,8.3,,,,N,0.7,0.7,4.7,51,,,,,51,,,8,,,,48,88,1070,290,542,0.7,40.7,22.9,2.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397507,,164399,3,,6/12/2002,6/14/2002,PCP 4/12/02,,F5 48,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-48,,,8.6,,,,N,0.6,0.4,0.4,6,,,,,6,,,6,,,,42,56,1070,290,627,0.2,20.1,16.3,1.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397508,,164396,5,,6/12/2002,6/14/2002,PCP 4/12/02,,F6 12,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-12,,,7.7,,,,N,0.68,2.7,15.4,55,,,,,55,,,11,,,,64,319,1510,182,172,3.2,44.2,35.5,3.6,0.9,10.6,100,0,71,14,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397509,,164397,5,,6/12/2002,6/14/2002,PCP 4/12/02,,F6 24,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-24,,,8.2,,,,N,0.26,1.3,0.9,6,,,,,6,,,5,,,,17,264,1150,223,182,1.8,67.4,61.2,3.5,0.8,9.1,100,0,64,20,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397510,,164398,5,,6/12/2002,6/14/2002,PCP 4/12/02,,F6 36,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-36,,,8.1,,,,N,0.22,0.9,0.8,9,,,,,9,,,4,,,,12,114,1130,299,166,0.8,55.5,44.9,2.9,0.8,9.2,100,0,62,27,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397511,,164405,1,,6/12/2002,6/14/2002,PCP 4/12/02,,F8 12,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-12,,,8.4,,,,N,0.62,0.5,20.4,73,,,,,73,,,4,,,,7,84,1290,740,605,1,73.5,23.6,2.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397512,,164406,1,,6/12/2002,6/14/2002,PCP 4/12/02,,F8 24,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-24,,,8.4,,,,N,0.4,0.1,6.2,45,,,,,45,,,1,,,,8,44,1160,555,352,0.1,27.9,11.8,1.1,0.3,12.1,100,0,48,38,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397513,,164407,1,,6/12/2002,6/14/2002,PCP 4/12/02,,F8 36,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-36,,,8.4,,,,N,0.28,0.1,3.5,38,,,,,38,,,2,,,,8,30,1000,513,181,0.1,24.6,10.2,1.1,0.5,10.1,100,0,49,42,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397514,,164408,1,,6/12/2002,6/14/2002,PCP 4/12/02,,F8 48,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-48,,,8.3,,,,N,0.32,0.1,4.5,65,,,,,65,,,2,,,,9,32,1140,761,182,0.2,22,13.3,1.2,0.5,12.9,100,0,44,49,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397515,,164405,2,,6/12/2002,6/14/2002,PCP 4/12/02,,F7 12,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-12,,,6.8,7,,,N,1,3,66.7,240,,,,,240,,,31,,,,15,416,850,332,160,1.9,212,45.3,5.2,1.1,8.8,100,0,48,32,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397516,,164406,2,,6/12/2002,6/14/2002,PCP 4/12/02,,F7 24,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-24,,,6.6,6.9,,,N,0.98,3.5,82.3,593,,,,,593,,,35,,,,19,568,780,318,166,2.3,280,45.8,5.8,1.1,9.7,90,10,41,27,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397517,,164407,2,,6/12/2002,6/14/2002,PCP 4/12/02,,F7 36,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-36,,,8.6,,,,N,0.46,0.3,9.9,107,,,,,107,,,6,,,,16,715,1010,332,142,0.8,35.3,62.6,3.7,1.8,10.3,100,0,49,27,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397518,,164408,2,,6/12/2002,6/14/2002,PCP 4/12/02,,F7 48,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-48,,,8.6,,,,N,0.38,0.1,1.9,27,,,,,27,,,1,,,,7,63,1430,735,328,0.2,17.7,14.7,1.3,0.6,14.9,100,0,48,41,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397519,,164405,3,,6/12/2002,6/14/2002,PCP 4/12/02,,HILL 12,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-12,,,6.6,7,,,N,0.1,0.7,8.1,29,,,,,29,,,1,,,,7,40,800,210,39,0.5,31.1,21.8,1.8,0.5,6,100,0,66,29,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397520,,164406,3,,6/12/2002,6/14/2002,PCP 4/12/02,,HILL 24,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-24,,,7,,,,N,0.08,0.3,2.4,17,,,,,17,,,1,,,,11,30,900,234,27,0.4,13.5,18.2,1.4,0.1,6.6,100,0,68,29,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397521,,164407,3,,6/12/2002,6/14/2002,PCP 4/12/02,,HILL 36,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-36,,,7.1,,,,N,0.2,0.1,1.2,13,,,,,13,,,1,,,,10,32,1440,525,37,0.1,16.4,13.1,1.3,0.2,11.8,100,0,61,37,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397522,,164408,3,,6/12/2002,6/14/2002,PCP 4/12/02,,HILL 48,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-48,,,7.2,,,,N,0.28,0.3,2.5,36,,,,,36,,,1,,,,6,44,1920,880,51,0.2,19.9,10,1.2,0.3,17.3,100,0,56,42,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397523,,164405,4,,6/12/2002,6/14/2002,PCP 4/12/02,,OF 12,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-12,,,7.9,,,,N,0.42,1.1,3.2,12,,,,,12,,,2,,,,4,45,2210,209,23,2.8,22.8,17,2.6,0.6,13,100,0,85,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397524,,164406,4,,6/12/2002,6/14/2002,PCP 4/12/02,,OF 24,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-24,,,8,,,,N,0.3,1.1,7.4,53,,,,,53,,,2,,,,7,30,2120,159,23,2.1,19.7,12.4,2.5,0.2,12.1,100,0,87,11,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397525,,164407,4,,6/12/2002,6/14/2002,PCP 4/12/02,,OF 36,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-36,,,8,,,,N,0.24,0.3,2,22,,,,,22,,,3,,,,5,33,1810,249,26,0.4,8.2,12.6,1.4,0.1,11.3,100,0,80,18,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,61202,397526,,164408,4,,6/12/2002,6/14/2002,PCP 4/12/02,,OF 48,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY-CHICO,CHICO CA 95929-0310,0-48,,,7.9,,,,N,0.28,0.3,1.5,22,,,,,22,,,2,,,,9,45,1920,499,36,0.3,9.2,13,1.2,0.7,14,100,0,68,30,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402537,,167127,1,,9/10/2002,9/23/2002,PCP 8 15 02,,F2 1 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,6.9,7,,,N,0.82,3.1,41.7,150,,,,,150,,,24,,,,13,486,1890,203,483,5.6,76,19.9,2.7,1.2,14.5,100,0,65,12,9,14,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402538,,167127,2,,9/10/2002,9/23/2002,PCP 8 15 02,,F2 2 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,7.6,,,,N,0.64,1,14.8,53,,,,,53,,,10,,,,17,196,1270,349,466,0.8,38.1,12.5,2.1,1.4,11.8,100,0,54,25,4,17,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402539,,167127,3,,9/10/2002,9/23/2002,PCP 8 15 02,,F2 3 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,7.6,,,,N,0.66,0.3,5.3,19,,,,,19,,,3,,,,29,66,1500,539,276,0.5,20.3,8.4,1,1.7,13.4,100,0,56,34,1,9,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402540,,167127,4,,9/10/2002,9/23/2002,PCP 8 15 02,,F3 1 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,7.6,,,,N,0.94,2.6,38.9,140,,,,,140,,,15,,,,3,391,1110,314,698,2.5,98.4,37.5,3.9,1.2,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402541,,167127,5,,9/10/2002,9/23/2002,PCP 8 15 02,,F3 2 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,8.2,,,,N,0.7,0.3,0.4,1,,,,,1,,,2,,,,25,110,1300,414,826,0.3,32.8,17,2.5,0.8,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402542,,167127,6,,9/10/2002,9/23/2002,PCP 8 15 02,,F3 3 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,8.3,,,,N,0.66,0.1,0.3,1,,,,,1,,,1,,,,19,63,1240,456,576,0.5,43.5,24.6,2.8,1,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402543,,167128,1,,9/10/2002,9/23/2002,PCP 8 15 02,,F4 1 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,7.8,,,,N,1.66,1.3,2.7,10,,,,,10,,,8,,,,179,191,1330,220,425,1,53.9,38.7,3.5,1.6,10.8,100,0,61,17,5,17,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402544,,167128,2,,9/10/2002,9/23/2002,PCP 8 15 02,,F4 2 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,8.1,,,,N,2.36,0.2,0.8,3,,,,,3,,,1,,,,188,66,1520,574,920,0.4,31,23.5,2.2,2.1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402545,,167128,3,,9/10/2002,9/23/2002,PCP 8 15 02,,F4 3 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,8.2,,,,N,2.28,0.2,0.4,1,,,,,1,,,1,,,,195,56,1530,833,840,0.1,26.9,17.3,1.9,1.8,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402546,,167128,4,,9/10/2002,9/23/2002,PCP 8 15 02,,F5 1 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,7.2,,,,N,0.96,2.9,42.1,152,,,,,152,,,17,,,,80,504,1270,129,195,2.7,61.8,30.8,3.9,2.1,9.6,100,0,66,11,14,9,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402547,,167128,5,,9/10/2002,9/23/2002,PCP 8 15 02,,F5 2 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,7.3,,,,N,0.8,0.9,27.2,98,,,,,98,,,10,,,,42,317,1050,222,374,1.2,44.4,22.1,2.3,2.2,9.5,100,0,55,19,9,17,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402548,,167128,6,,9/10/2002,9/23/2002,PCP 8 15 02,,F5 3 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,7.7,,,,N,0.84,1.7,25.4,91,,,,,91,,,12,,,,52,284,980,214,346,1.6,51,25.2,2.6,2.1,8.9,100,0,55,20,8,17,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402549,,167129,1,,9/10/2002,9/23/2002,PCP 8 15 02,,F6 1 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,7.7,,,,N,0.64,1.5,4.4,16,,,,,16,,,6,,,,35,161,1040,187,456,1.3,58.1,23.6,2.8,1.1,9.2,100,0,56,17,5,22,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402550,,167129,2,,9/10/2002,9/23/2002,PCP 8 15 02,,F6 2 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,7.9,,,,N,0.76,0.7,8.9,32,,,,,32,,,5,,,,17,127,1040,249,597,0.7,46.3,20,2.4,2,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42150,91002,402551,,167129,3,,9/10/2002,9/23/2002,PCP 8 15 02,,F6 3 FT,DR MITCH JOHNS,,COLLEGE OF AGRICULTURE,CALIFORNIA ST UNIVERSITY CHICO,CHICO CA 95929-0310,0-12,,,8.2,,,,N,0.6,0.2,4.7,17,,,,,17,,,5,,,,34,66,1050,305,671,0.6,43.7,16.6,2.1,1.4,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
